"State","County","Murder.and.nonnegligent.manslaughter","Forcible.rape","Robbery","Aggravated.assault","Burglary","Larceny.theft","Motor.vehicle.theft","Arson","Year"
"Ohio","Holmes",0,2,0,3,61,159,14,1,2010
"Ohio","Logan",0,5,0,9,169,312,12,0,2010
"Ohio","Meigs",0,3,2,4,145,177,22,1,2010
"Ohio","Mercer",0,3,2,7,58,156,6,1,2010
"Ohio","Monroe",0,2,2,6,34,54,0,1,2010
"Ohio","Morgan",0,0,1,5,70,102,16,1,2010
"Ohio","Muskingum",2,19,9,10,406,816,76,14,2010
"Ohio","Paulding",0,1,0,5,65,109,0,1,2010
"Ohio","Pike",0,1,0,4,141,268,22,7,2010
"Ohio","Putnam",0,1,0,0,33,51,1,0,2010
"Ohio","Ross",0,13,22,10,517,1305,93,4,2010
"Ohio","Sandusky",0,6,3,59,80,39,3,0,2010
"Ohio","Scioto",2,4,10,8,386,622,45,8,2010
"Ohio","Seneca",0,2,0,1,75,145,2,0,2010
"Ohio","Shelby",0,1,1,13,60,94,15,0,2010
"Ohio","Tuscarawas",0,5,3,8,125,139,19,1,2010
"Ohio","Van Wert",0,1,2,1,102,113,6,1,2010
"Ohio","Vinton",0,1,5,9,122,123,18,1,2010
"Ohio","Wayne",1,12,1,12,250,338,42,6,2010
"Ohio","Williams",0,8,1,3,98,153,10,1,2010
"Ohio","Wyandot",0,1,0,5,3,3,0,0,2010
"Oklahoma","Canadian",0,3,3,NA,57,58,25,1,2010
"Oklahoma","Cleveland",0,6,0,34,118,154,37,9,2010
"Oklahoma","Comanche",2,4,1,40,114,229,35,1,2010
"Oklahoma","Creek",0,9,3,47,211,302,65,9,2010
"Oklahoma","Grady",0,0,3,24,145,192,27,1,2010
"Oklahoma","Le Flore",0,2,1,54,174,207,29,13,2010
"Oklahoma","Lincoln",0,6,0,24,88,204,23,2,2010
"Oklahoma","Logan",1,9,0,37,114,170,14,2,2010
"Oklahoma","McClain",3,5,2,13,102,170,31,3,2010
"Oklahoma","Oklahoma",1,3,0,32,83,121,22,0,2010
"Oklahoma","Okmulgee",1,5,1,12,85,147,12,19,2010
"Oklahoma","Osage",0,6,0,31,168,252,21,15,2010
"Oklahoma","Pawnee",0,0,0,15,56,65,8,0,2010
"Oklahoma","Rogers",0,4,1,36,160,253,76,1,2010
"Oklahoma","Sequoyah",5,10,2,45,147,276,9,6,2010
"Oklahoma","Tulsa",1,8,6,173,255,211,53,6,2010
"Oklahoma","Wagoner",0,4,2,37,153,340,54,9,2010
"Oklahoma","Adair",1,2,0,63,121,83,11,5,2010
"Oklahoma","Alfalfa",0,0,0,1,11,16,2,1,2010
"Oklahoma","Atoka",0,3,0,5,64,51,17,2,2010
"Oklahoma","Beaver",0,2,1,3,5,38,4,1,2010
"Oklahoma","Beckham",0,0,0,6,12,17,9,1,2010
"Oklahoma","Blaine",0,2,1,1,9,37,2,1,2010
"Oklahoma","Bryan",0,4,1,55,133,168,48,7,2010
"Oklahoma","Caddo",0,8,2,NA,76,118,11,1,2010
"Oklahoma","Carter",0,3,1,NA,81,93,15,1,2010
"Oklahoma","Cherokee",1,3,1,33,104,84,24,2,2010
"Oklahoma","Choctaw",0,1,1,17,53,68,16,4,2010
"Oklahoma","Cimarron",0,0,0,0,0,0,0,0,2010
"Oklahoma","Coal",0,1,0,7,12,60,5,1,2010
"Oklahoma","Cotton",1,1,0,5,8,21,1,0,2010
"Oklahoma","Craig",0,0,0,5,40,55,8,7,2010
"Oklahoma","Custer",0,2,0,7,60,48,7,0,2010
"Oklahoma","Delaware",2,18,2,40,183,180,32,5,2010
"Oklahoma","Dewey",0,0,0,2,2,10,2,0,2010
"Oklahoma","Ellis",0,0,1,7,26,11,6,0,2010
"Oklahoma","Garfield",0,1,1,4,16,50,0,21,2010
"Oklahoma","Garvin",0,7,1,17,39,134,11,4,2010
"Oklahoma","Grant",0,0,0,1,11,35,2,3,2010
"Oklahoma","Greer",0,0,0,1,10,4,0,0,2010
"Oklahoma","Harmon",0,0,0,1,5,11,1,0,2010
"Oklahoma","Harper",0,0,0,2,2,8,1,0,2010
"Oklahoma","Haskell",0,0,0,NA,19,34,15,4,2010
"Oklahoma","Hughes",0,1,0,12,58,71,22,1,2010
"Oklahoma","Jackson",0,0,0,7,30,39,7,2,2010
"Oklahoma","Jefferson",0,1,0,2,5,17,1,0,2010
"Oklahoma","Johnston",2,1,0,19,4,0,0,2,2010
"Oklahoma","Kay",0,3,1,23,35,34,4,5,2010
"Oklahoma","Kingfisher",0,1,0,2,19,68,9,2,2010
"Oklahoma","Kiowa",0,0,0,9,30,37,1,0,2010
"Oklahoma","Latimer",0,1,0,5,37,45,8,3,2010
"Oklahoma","Love",0,0,0,2,25,41,16,4,2010
"Oklahoma","Major",0,0,0,0,2,32,1,1,2010
"Oklahoma","Marshall",0,3,1,NA,29,33,6,1,2010
"Oklahoma","Mayes",0,3,0,30,106,163,18,0,2010
"Oklahoma","McCurtain",0,5,2,43,194,293,39,27,2010
"Oklahoma","McIntosh",1,5,0,23,102,150,14,5,2010
"Oklahoma","Murray",0,1,0,5,25,12,1,1,2010
"Oklahoma","Muskogee",2,7,2,61,144,186,46,10,2010
"Oklahoma","Noble",0,0,0,1,15,35,1,2,2010
"Oklahoma","Nowata",0,3,0,13,67,47,6,2,2010
"Oklahoma","Okfuskee",1,0,1,9,27,26,6,5,2010
"Oklahoma","Ottawa",0,0,1,2,58,42,14,4,2010
"Oklahoma","Payne",0,9,3,15,122,151,17,13,2010
"Oklahoma","Pittsburg",3,7,0,24,164,189,16,12,2010
"Oklahoma","Pontotoc",1,2,0,19,110,158,16,7,2010
"Oklahoma","Pottawatomie",1,3,3,32,227,308,66,2,2010
"Oklahoma","Pushmataha",1,0,0,19,58,57,15,3,2010
"Oklahoma","Roger Mills",0,0,0,2,8,26,2,0,2010
"Oklahoma","Seminole",0,2,0,17,109,180,19,5,2010
"Oklahoma","Stephens",1,7,1,29,70,157,32,2,2010
"Oklahoma","Texas",0,1,0,1,10,18,1,0,2010
"Oklahoma","Tillman",0,0,0,8,15,45,4,0,2010
"Oklahoma","Washington",0,4,1,6,69,88,8,9,2010
"Oklahoma","Washita",0,4,0,9,17,36,11,3,2010
"Oklahoma","Woods",0,0,0,2,0,3,1,0,2010
"Oklahoma","Woodward",0,0,0,14,19,42,5,3,2010
"Oregon","Benton",0,5,1,20,51,121,12,3,2010
"Oregon","Clackamas",4,35,107,79,1097,4582,423,18,2010
"Oregon","Deschutes",2,15,7,132,215,705,63,12,2010
"Oregon","Jackson",0,12,6,159,228,686,75,7,2010
"Oregon","Lane",3,25,15,199,474,461,104,13,2010
"Oregon","Multnomah",0,3,21,57,120,835,60,2,2010
"Oregon","Polk",2,7,1,37,71,173,17,3,2010
"Oregon","Washington",2,73,33,159,515,1824,170,29,2010
"Oregon","Yamhill",0,3,1,21,137,398,34,10,2010
"Oregon","Baker",0,1,0,0,6,11,2,0,2010
"Oregon","Clatsop",0,2,0,4,60,110,12,3,2010
"Oregon","Coos",3,7,3,64,160,290,38,6,2010
"Oregon","Crook",0,3,2,17,55,63,2,2,2010
"Oregon","Curry",0,0,0,22,72,161,18,1,2010
"Oregon","Douglas",2,13,8,19,242,507,74,19,2010
"Oregon","Gilliam",0,0,0,0,2,13,1,0,2010
"Oregon","Grant",0,0,0,0,4,24,4,1,2010
"Oregon","Harney",0,0,0,3,12,9,1,1,2010
"Oregon","Jefferson",0,2,1,1,68,145,29,1,2010
"Oregon","Lake",0,0,0,1,10,21,0,0,2010
"Oregon","Lincoln",1,8,1,32,129,211,17,3,2010
"Oregon","Linn",2,11,7,20,276,668,73,8,2010
"Oregon","Morrow",1,3,1,6,17,100,5,1,2010
"Oregon","Sherman",0,0,0,0,3,39,3,0,2010
"Oregon","Tillamook",2,1,2,3,90,179,24,0,2010
"Oregon","Umatilla",1,6,4,51,119,249,43,2,2010
"Oregon","Union",0,0,0,10,44,124,7,3,2010
"Oregon","Wasco",1,0,1,1,51,107,13,1,2010
"Pennsylvania","Allegheny ",0,0,0,25,0,105,10,126,2010
"Pennsylvania","Beaver",0,0,0,0,0,0,0,0,2010
"Pennsylvania","Blair",0,0,0,1,0,0,0,0,2010
"Pennsylvania","Butler",0,0,0,0,0,0,0,0,2010
"Pennsylvania","Cumberland",0,0,0,1,0,0,0,0,2010
"Pennsylvania","Erie",0,0,0,2,0,1,0,0,2010
"Pennsylvania","Luzerne",0,0,0,1,0,4,0,0,2010
"Pennsylvania","Mercer",0,0,0,2,0,0,0,0,2010
"Pennsylvania","Montgomery",0,0,0,0,0,0,0,0,2010
"Pennsylvania","Washington",0,0,0,0,0,0,0,0,2010
"Pennsylvania","York",0,0,0,0,0,0,0,0,2010
"Pennsylvania","Clarion",0,0,0,0,2,1,0,0,2010
"Pennsylvania","Elk",0,0,0,0,0,0,0,0,2010
"Pennsylvania","Franklin",0,0,0,0,0,0,0,0,2010
"Pennsylvania","Greene",0,0,0,0,0,0,0,0,2010
"Pennsylvania","Jefferson",0,0,0,0,0,0,0,0,2010
"Pennsylvania","Snyder",0,0,0,0,0,1,0,0,2010
"Pennsylvania","Tioga",0,0,0,0,0,0,0,0,2010
"South Carolina","Aiken",4,42,64,270,1426,1813,304,3,2010
"South Carolina","Anderson",4,47,101,643,1829,3928,521,27,2010
"South Carolina","Berkeley",3,36,88,407,976,2081,367,19,2010
"South Carolina","Calhoun",1,1,5,43,109,183,46,10,2010
"South Carolina","Charleston",9,18,98,452,776,1364,234,8,2010
"South Carolina","Darlington",8,19,54,290,658,1078,130,11,2010
"South Carolina","Dorchester",1,9,74,286,833,1481,222,8,2010
"South Carolina","Edgefield",2,3,4,21,144,251,40,2,2010
"South Carolina","Fairfield",0,2,10,143,173,419,69,2,2010
"South Carolina","Florence",9,24,70,239,800,1806,178,7,2010
"South Carolina","Greenville",17,111,323,1297,2797,6521,785,43,2010
"South Carolina","Horry ",14,52,149,728,1876,4688,811,30,2010
"South Carolina","Laurens",1,16,20,201,499,683,154,12,2010
"South Carolina","Lexington",6,52,96,351,981,2574,347,10,2010
"South Carolina","Pickens",4,26,12,225,600,1201,167,6,2010
"South Carolina","Richland",12,94,311,1973,2784,5913,984,42,2010
"South Carolina","Saluda",0,9,0,38,89,141,22,1,2010
"South Carolina","Spartanburg",8,52,103,468,1646,3859,450,36,2010
"South Carolina","York",1,43,43,333,723,1877,172,17,2010
"South Carolina","Abbeville",0,2,1,41,87,235,24,9,2010
"South Carolina","Allendale",0,0,0,16,38,61,7,0,2010
"South Carolina","Bamberg",0,5,3,43,104,168,22,6,2010
"South Carolina","Barnwell",0,4,6,93,115,246,21,3,2010
"South Carolina","Beaufort",4,17,96,596,1120,2576,218,21,2010
"South Carolina","Chester",3,5,13,133,258,581,64,6,2010
"South Carolina","Chesterfield",3,9,6,122,222,564,56,6,2010
"South Carolina","Clarendon",1,10,9,105,268,575,69,2,2010
"South Carolina","Colleton",7,17,28,156,421,728,183,16,2010
"South Carolina","Dillon",2,1,41,219,488,602,64,10,2010
"South Carolina","Georgetown",2,9,19,178,491,971,130,7,2010
"South Carolina","Greenwood",0,12,14,261,394,1174,74,1,2010
"South Carolina","Hampton",0,1,7,84,133,195,17,3,2010
"South Carolina","Jasper",2,4,19,40,226,438,51,2,2010
"South Carolina","Lancaster",3,17,51,202,639,1301,124,3,2010
"South Carolina","Lee",1,4,4,68,233,268,44,7,2010
"South Carolina","Marion",0,4,13,107,241,432,51,2,2010
"South Carolina","Marlboro",2,14,17,153,257,415,60,4,2010
"South Carolina","McCormick",0,1,3,15,37,65,17,1,2010
"South Carolina","Newberry",3,3,11,46,98,312,27,1,2010
"South Carolina","Oconee",0,25,10,234,475,787,124,6,2010
"South Carolina","Orangeburg",15,15,101,261,1122,2067,485,12,2010
"South Carolina","Union",1,0,7,96,170,348,14,3,2010
"South Carolina","Williamsburg",5,8,22,93,291,483,105,7,2010
"South Dakota","Lincoln",0,1,0,11,40,80,7,1,2010
"South Dakota","Meade",0,0,1,3,11,27,3,0,2010
"South Dakota","Minnehaha",0,2,2,34,180,175,18,2,2010
"South Dakota","Pennington",2,25,0,58,105,278,13,3,2010
"South Dakota","Turner",0,1,0,4,11,25,8,2,2010
"South Dakota","Union",0,2,0,1,0,31,2,0,2010
"South Dakota","Beadle",0,0,0,1,11,21,1,0,2010
"South Dakota","Bennett",0,0,0,2,4,11,0,0,2010
"South Dakota","Bon Homme",0,0,0,0,1,0,0,0,2010
"South Dakota","Brookings",0,0,0,3,20,63,1,0,2010
"South Dakota","Brown",0,0,0,4,4,23,3,0,2010
"South Dakota","Butte",0,0,0,0,10,12,1,1,2010
"South Dakota","Campbell",0,0,0,0,2,1,0,0,2010
"South Dakota","Charles Mix",0,1,0,15,21,17,5,2,2010
"South Dakota","Clark",0,0,0,0,8,4,1,0,2010
"South Dakota","Clay",0,0,0,1,1,15,2,0,2010
"South Dakota","Codington",0,4,0,6,5,24,4,0,2010
"South Dakota","Custer",0,0,0,5,21,38,4,0,2010
"South Dakota","Davison",0,0,0,1,1,4,1,0,2010
"South Dakota","Deuel",0,0,0,0,7,11,3,0,2010
"South Dakota","Dewey",0,1,0,0,2,5,2,0,2010
"South Dakota","Edmunds",0,0,0,0,1,0,1,0,2010
"South Dakota","Faulk",0,0,0,0,4,8,0,0,2010
"South Dakota","Hamlin",1,1,1,6,24,17,2,1,2010
"South Dakota","Hanson",0,0,0,0,3,10,2,0,2010
"South Dakota","Harding",0,0,0,0,1,0,0,0,2010
"South Dakota","Hughes",1,1,0,0,9,3,0,0,2010
"South Dakota","Jerauld",0,0,0,0,0,1,0,0,2010
"South Dakota","Lawrence",0,0,0,2,14,15,0,1,2010
"South Dakota","Marshall",0,2,0,3,23,29,3,0,2010
"South Dakota","Mellette",0,0,1,7,6,5,0,0,2010
"South Dakota","Miner",0,0,0,1,5,5,0,0,2010
"South Dakota","Moody",0,0,1,1,2,11,2,0,2010
"South Dakota","Roberts",0,1,0,9,7,5,3,2,2010
"South Dakota","Spink",0,0,0,9,12,26,0,0,2010
"South Dakota","Stanley",0,0,0,1,7,41,1,0,2010
"South Dakota","Sully",0,0,0,1,0,0,1,0,2010
"South Dakota","Tripp",0,0,0,1,4,7,1,2,2010
"South Dakota","Yankton",0,3,0,4,32,73,6,0,2010
"South Dakota","Ziebach",0,0,0,0,0,0,0,0,2010
"Tennessee","Anderson",1,7,13,90,453,503,65,7,2010
"Tennessee","Bradley",0,6,10,227,268,552,64,3,2010
"Tennessee","Cannon",0,1,0,18,63,54,16,2,2010
"Tennessee","Carter",0,0,1,62,275,390,45,10,2010
"Tennessee","Cheatham",6,9,1,68,205,390,74,1,2010
"Tennessee","Chester",1,3,1,21,40,79,26,0,2010
"Tennessee","Dickson",2,16,1,56,183,325,50,5,2010
"Tennessee","Fayette",0,0,3,116,209,355,46,0,2010
"Tennessee","Hamblen",0,3,21,97,365,551,34,9,2010
"Tennessee","Hamilton",1,15,20,223,579,1041,92,5,2010
"Tennessee","Hartsville/Trousdale",0,2,0,43,73,195,3,3,2010
"Tennessee","Hawkins",3,5,9,58,558,644,100,5,2010
"Tennessee","Hickman",2,4,1,34,79,132,32,0,2010
